commissioner;category;persons;date;year;month;day;met_with;subject;link
Ferreira;commissioner;;27.06.2023;2023.0;6.0;27.0;Energias de Portugal;Presentation of EDP activities;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=676889648373-61
Ferreira_cabinet;cabinet;Hugo Monteiro Brilhante Sobral, Francisco Barros Castro;27.06.2023;2023.0;6.0;27.0;Energias de Portugal;Presentation of EDP activities;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=676889648373-61
Wojciechowski_cabinet;cabinet;Joanna Stawowy;27.06.2023;2023.0;6.0;27.0;European farmers, European agri-cooperatives;Animal welfare reform;
Suica_cabinet;cabinet;Ingrid Godkin;22.06.2023;2023.0;6.0;22.0;Make.org;Discussion on the democratic innovation.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=916768537222-67
Simson_cabinet;cabinet;Ruud Kempener;18.04.2023;2023.0;4.0;18.0;FTI Consulting Belgium, Anglo American;Sharing company's view on the Critical Raw Material Act and its role in the hydrogen economy. Presenting several mining projects in Europe, including the Sakatti project in Finland.;
Suica_cabinet;cabinet;Toma Sutic, Marion Finke;14.06.2023;2023.0;6.0;14.0;Terme-Selce d.o.o.;Meeting with the organizers of the Congress on Corporate Wellbeing scheduled for May 2024 regarding the participation of the VP.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=906247150476-39
Suica_cabinet;cabinet;Iris Abraham ;14.06.2023;2023.0;6.0;14.0;SOS Children's Villages;Information meeting on the EU Child Participation Platform;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=75014529893-97
Valean_cabinet;cabinet;Walter Goetz;28.06.2023;2023.0;6.0;28.0;Lucid Europe B.V.;Electric vehicles and sustainable transportation;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=935776746396-92
Valean_cabinet;cabinet;Walter Goetz, Elzbieta Lukaniuk;29.06.2023;2023.0;6.0;29.0;Flix SE;"Decarbonization of transport
Digitalisation of transport 
EC Guidelines on Track Access Charges";https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=680069530746-88
Valean_cabinet;cabinet;Rachel Smit, Walter Goetz;29.06.2023;2023.0;6.0;29.0;International Consolidated Airlines Group, easyJet, Ryanair Holdings;French ATC strikes;
Timmermans_cabinet;cabinet;Riccardo Maggi;28.06.2023;2023.0;6.0;28.0;Johnson Controls, Avisa Partners;Decarbonization of building stock, prospects for heat pumps in residential and industrial field, F-gas Regulation;
Borrell_cabinet;cabinet;Philip Holzapfel;28.06.2023;2023.0;6.0;28.0;friedrich30 GmbH & Co. KG;Situation in Syria;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=076840428950-39
Varhelyi;commissioner;;28.06.2023;2023.0;6.0;28.0;EUROPA COLLEGE STICHTING VAN OPENBAAR NUT;Future cooperation concerning Natolin4Capacity programme;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=800474149483-26
Varhelyi_cabinet;cabinet;Justyna Petsch;28.06.2023;2023.0;6.0;28.0;EUROPA COLLEGE STICHTING VAN OPENBAAR NUT;Future cooperation concerning Natolin4Capacity programme;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=800474149483-26
Gentiloni_cabinet;cabinet;Fabrizio Balassone;28.06.2023;2023.0;6.0;28.0;Snam S.p.A.;Projects on hydrogen pipelines and gas solutions between Africa and Europe.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=284336314886-25
Timmermans_cabinet;cabinet;Aleksandra Tomczak, Riccardo Maggi;27.06.2023;2023.0;6.0;27.0;ENGIE;Decarbonization and energy challenges;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=90947457424-20
Simson_cabinet;cabinet;Ruud Kempener, Stefano Grassi;27.06.2023;2023.0;6.0;27.0;Energias de Portugal;"Electricity market design; renewables investments; grids.";https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=676889648373-61
Urpilainen_cabinet;cabinet;Sandra Bartelt, Renaud Savignat;27.06.2023;2023.0;6.0;27.0;Heinrich Böll Stiftung e.V.;Sustainable Development Goals, EU Voluntary Review;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=60404068097-81
Kyriakides_cabinet;cabinet;Roberto Reig Rodrigo;27.06.2023;2023.0;6.0;27.0;European Non-GMO Industry Association, AISBL, Greenpeace European Unit, European Coordination Via Campesina, International Federation of Organic Agriculture Movements EU Regional Group, Friends of the Earth Europe;New Genomic Techiniques.;
Timmermans_cabinet;cabinet;Riccardo Maggi, Aleksandra Tomczak;26.06.2023;2023.0;6.0;26.0;Edison Spa;Hydrogen prospects and Puglia Green Valley project;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=401111262-07
Sefcovic_cabinet;cabinet;Dimitri Lorenzani;15.06.2023;2023.0;6.0;15.0;RELX;Preparation of Norwegian University of Science and Technology (NTNU)/ELSEVIER dinner event on Open strategic Autonomy.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=338398611148-62
Breton_cabinet;cabinet;Joan Canton;15.06.2023;2023.0;6.0;15.0;European Recycling Industries' Confederation;will follow;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=764633015511-42
Breton_cabinet;cabinet;Joan Canton;15.06.2023;2023.0;6.0;15.0;Car Rental Coalition;will follow;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=350103647681-59
Timmermans_cabinet;cabinet;Diederik Samsom, Aleksandra Tomczak;28.06.2023;2023.0;6.0;28.0;Gas Distributors for Sustainability, NOVE;Renewable gasses;
McGuiness;commissioner;;28.06.2023;2023.0;6.0;28.0;EUROPEAN AUSTRALIAN BUSINESS COUNCIL;Introductory meeting with Commissioner McGuinness;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=56953548578-36
McGuiness_cabinet;cabinet;Katherine Power, Tommy De Temmerman, Patricia Reilly;28.06.2023;2023.0;6.0;28.0;EUROPEAN AUSTRALIAN BUSINESS COUNCIL;Introductory meeting with Commissioner McGuinness;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=56953548578-36
Timmermans_cabinet;cabinet;Damyana Stoynova, Diederik Samsom;27.06.2023;2023.0;6.0;27.0;ICLEI - Local Governments for Sustainability European Secretariat;Local Green Deals;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=064034733055-88
Timmermans_cabinet;cabinet;Diederik Samsom, Anthony Agotha;22.06.2023;2023.0;6.0;22.0;Universiteit Leiden;Critical raw materials act;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=705450224079-05
Timmermans_cabinet;cabinet;Diederik Samsom, Antoine Colombani;14.06.2023;2023.0;6.0;14.0;Eaton Corporation, Siemens AG, Orgalim – Europe's Technology Industries, Danfoss A/S, DIMECC Ltd.;EU Green Deal Industrial Plan;
Hahn;commissioner;;29.06.2023;2023.0;6.0;29.0;Microsoft Corporation;Technological developments, AI, Cloud, Cybersecurity, Privacy, Public Sector.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=0801162959-21
Hahn_cabinet;cabinet;Maximilian Strotmann;29.06.2023;2023.0;6.0;29.0;Microsoft Corporation;Technological developments, AI, Cloud, Cybersecurity, Privacy, Public Sector.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=0801162959-21
Wojciechowski;commissioner;;29.06.2023;2023.0;6.0;29.0;Spółdzielnia Rolników Lubelska Porzeczka, Stowarzyszenie AGROEKOTON;Berries sector in Poland, import from UA and support under the Polish NSP;
Wojciechowski_cabinet;cabinet;Joanna Stawowy;29.06.2023;2023.0;6.0;29.0;Spółdzielnia Rolników Lubelska Porzeczka, Stowarzyszenie AGROEKOTON;Berries sector in Poland, import from UA and support under the Polish NSP;
McGuiness_cabinet;cabinet;Tommy De Temmerman;28.06.2023;2023.0;6.0;28.0;Association of Bermuda Insurers and Reinsurers, Freshfields Bruckhaus Deringer LLP;introductory meeting;
Timmermans_cabinet;cabinet;Antoine Colombani;27.06.2023;2023.0;6.0;27.0;Banco Santander, S.A.;Sustainable finance;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=799142914971-03
Wojciechowski_cabinet;cabinet;Maciej Golubiewski;27.06.2023;2023.0;6.0;27.0;Confederazione Cooperative Italiane;Courtesy Meeting with the President of Confcooperative;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=68193894090-86
Urpilainen_cabinet;cabinet;Suvi Leinonen;26.06.2023;2023.0;6.0;26.0;Finnish Food and Drink Industries' Federation (Elintarviketeollisuusliitto ry);Food industry;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=243595329172-25
Timmermans_cabinet;cabinet;Antoine Colombani;19.06.2023;2023.0;6.0;19.0;UniCredit;Sustainable finance;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=03094871618-32
Reynders_cabinet;cabinet;Isabelle Perignon;16.06.2023;2023.0;6.0;16.0;Koninklijke Vereniging MKB-Nederland, Vereniging VNO-NCW;consumers - package travel directive;
Gentiloni_cabinet;cabinet;Fabrizio Balassone, Alienor Margerit;30.06.2023;2023.0;6.0;30.0;Orange;Discussion on taxation and regulation of telecommunications sector;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=76704342721-41
Suica_cabinet;cabinet;Ingrid Godkin;29.06.2023;2023.0;6.0;29.0;European Endowment for Democracy;Discussion on democracy in general including the citizen engagement and participation in democracy;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=986644617102-08
Borrell_cabinet;cabinet;Philip Holzapfel;30.06.2023;2023.0;6.0;30.0;Amnesty International Limited;Situation in oPt;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=11063928073-34
Breton_cabinet;cabinet;Maurits-Jan Prinz;29.06.2023;2023.0;6.0;29.0;Garou SAS;futures stratégies relatives aux mondes virtuels;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=934610449220-68
Timmermans;commissioner;;27.06.2023;2023.0;6.0;27.0;European Non-GMO Industry Association, AISBL, Greenpeace European Unit, European Coordination Via Campesina, Friends of the Earth Europe, European Network of Scientists for Social and Environmental Responsibility, International Federation of Organic Agriculture Movements EU Regional Group;New genomic techniques;
Breton_cabinet;cabinet;Maurits-Jan Prinz;26.06.2023;2023.0;6.0;26.0;Fédération Française de l'Assurance;Data et Intelligence Artificielle;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=5149794935-37
Breton_cabinet;cabinet;Maurits-Jan Prinz;26.06.2023;2023.0;6.0;26.0;Expedia Group;Tourism and Package Travel;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=310742426359-07
Timmermans;commissioner;;21.06.2023;2023.0;6.0;21.0;GFBIochemicals;Implementation of the Green Deal with particular focus on chemicals, circular economy and sustainability topics;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=858188950270-18
Schinas;commissioner;;19.06.2023;2023.0;6.0;19.0;Tent Partnership for Refugees;Tent European Business Summit- Integration of Refugees;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=970062248928-38
Schinas_cabinet;cabinet;Vangelis Demiris;19.06.2023;2023.0;6.0;19.0;Tent Partnership for Refugees;Tent European Business Summit- Integration of Refugees;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=970062248928-38
Wojciechowski_cabinet;cabinet;Jorge Pinto Antunes;19.06.2023;2023.0;6.0;19.0;Fern;Low carbon, high risk - Lessons for the EU from Label Bas-Carbone forestry projects in France;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=40538475090-82
Ferreira_cabinet;cabinet;Francisco Barros Castro;03.07.2023;2023.0;7.0;3.0;Institute for future-fit economies gemeinnützige UG (haftungsbeschränkt);Presentation of ZOE and its work on effective governance;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=630393933743-37
Schinas;commissioner;;29.06.2023;2023.0;6.0;29.0;European Cancer Organisation;EU beating cancer;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=51022176260-12
Schinas_cabinet;cabinet;Maria Luisa Llano Cardenal;29.06.2023;2023.0;6.0;29.0;European Cancer Organisation;EU beating cancer;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=51022176260-12
Simson;commissioner;;28.06.2023;2023.0;6.0;28.0;EUROPEAN AUSTRALIAN BUSINESS COUNCIL;The Commissioner informed them of emergency actions taken in EU to address the energy crisis after the start of war in Ukraine. She also spoke about renewable energy sector. Visitors gave an overview of their energy sector and areas of cooperation.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=56953548578-36
Simson_cabinet;cabinet;Jaan Mannik;28.06.2023;2023.0;6.0;28.0;EUROPEAN AUSTRALIAN BUSINESS COUNCIL;The Commissioner informed them of emergency actions taken in EU to address the energy crisis after the start of war in Ukraine. She also spoke about renewable energy sector. Visitors gave an overview of their energy sector and areas of cooperation.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=56953548578-36
Schmit_cabinet;cabinet;Christoph Nerlich;27.06.2023;2023.0;6.0;27.0;BioNTech SE;social Europe, skills, industrial strategy;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=516273537966-42
Simson;commissioner;;20.06.2023;2023.0;6.0;20.0;Eurelectric aisbl, Ocean Energy Europe, Friends of Sustainable Grids, European Association of Electrical Contractors, smartEn Smart Energy Europe, EPIA SolarPower Europe, Bioenergy Europe, WindEurope, Airborne Wind Europe, European Heat Pump Association;Presentation of new report on smart electrification.;
Simson;commissioner;;20.06.2023;2023.0;6.0;20.0;BUSINESSEUROPE;State of play on electricity market design, net-zero industry act, and winter preparedness.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=3978240953-79
Simson_cabinet;cabinet;Stefano Grassi, Ruud Kempener;20.06.2023;2023.0;6.0;20.0;Eurelectric aisbl, Ocean Energy Europe, Friends of Sustainable Grids, European Association of Electrical Contractors, smartEn Smart Energy Europe, EPIA SolarPower Europe, Bioenergy Europe, WindEurope, Airborne Wind Europe, European Heat Pump Association;Presentation of new report on smart electrification.;
Simson_cabinet;cabinet;Ruud Kempener;20.06.2023;2023.0;6.0;20.0;BUSINESSEUROPE;State of play on electricity market design, net-zero industry act, and winter preparedness.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=3978240953-79
Varhelyi_cabinet;cabinet;Szabolcs Horvath;04.07.2023;2023.0;7.0;4.0;Telekom Srbija a.d. Beograd;Introducing Telekom Srbija and its Brussels office opening;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=186404548656-42
Suica_cabinet;cabinet;Ivo Belet, Marco La Marca;30.06.2023;2023.0;6.0;30.0;Water Europe, European Water Association;Exchange of views on a European Water Strategy.;
McGuiness_cabinet;cabinet;Katherine Power, Hannah O’Kane;29.06.2023;2023.0;6.0;29.0;Chambers Ireland;Sustainable finance & energy;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=469504914178-56
McGuiness_cabinet;cabinet;Tommy De Temmerman;26.06.2023;2023.0;6.0;26.0;Association des compagnies  d’assurances et de réassurances  du Grand-Duché de Luxembourg;Freedom to provide insurance services, retail investment strategy, solvency II;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=737400843214-28
Gentiloni_cabinet;cabinet;Fabrizio Balassone;06.06.2023;2023.0;6.0;6.0;Cassa Depositi e Prestiti s.p.a.;Discussion on InvestEU;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=110117812027-92
